acc,start,end,label
P29375,765,785,structured
P29375,1609,1659,structured
P29536,299,313,disordered
P29536,314,486,structured
P29539,100,184,disordered
P29539,185,684,structured
P29539,685,693,disordered
P29539,694,1243,structured
P29539,1244,1253,disordered
P29539,1254,1272,structured
P29539,1273,1321,disordered
P29539,1752,1771,disordered
P29539,1773,1860,disordered
P29539,1861,1909,structured
P29539,1910,1916,disordered
P29617,1545,1613,structured
P29617,1614,1626,disordered
P29617,1627,1701,structured
P30130,1,69,disordered
P30130,71,168,structured
P30130,184,199,structured
P30130,204,232,structured
P30130,241,286,structured
P30130,299,466,structured
P30130,472,498,structured
P30130,499,518,disordered
P30130,519,602,structured
P30130,617,701,structured
P30130,709,849,structured
P30130,854,878,structured
P30185,1,186,disordered
P30260,1,5,disordered
P30260,6,170,structured
P30260,171,458,disordered
P30260,459,681,structured
P30260,682,691,disordered
P30260,692,765,structured
P30260,767,824,disordered
P30291,293,308,structured
P30291,311,333,structured
P30291,337,435,structured
P30291,436,455,disordered
P30291,456,569,structured
P30328,1,24,disordered
P30328,25,436,structured
P30531,1,46,disordered
P30531,51,577,structured
P30531,578,599,disordered
P30793,1,57,disordered
P30793,68,110,structured
P30793,127,212,structured
P30793,223,249,structured
P31087,2,46,structured
P31087,47,58,disordered
P31087,59,67,structured
P31087,68,80,disordered
P31109,1,93,disordered
P31168,1,265,disordered
P31327,43,411,structured
P31327,418,561,structured
P31327,562,623,disordered
P31327,625,655,structured
P31327,660,778,structured
P31327,779,792,disordered
P31327,793,1129,structured
P31327,1163,1479,structured
P31896,1,27,disordered
P31896,28,637,structured
P32004,712,857,structured
P32004,866,916,structured
P32004,1144,1257,disordered
P32120,7,91,structured
P32120,97,350,structured
P32120,351,420,disordered
P32337,6,19,structured
P32337,26,38,structured
P32337,42,77,structured
P32337,80,90,disordered
P32337,91,171,structured
P32337,179,544,structured
P32337,550,590,structured
P32337,596,658,structured
P32337,663,735,structured
P32337,741,811,structured
P32337,829,869,structured
P32337,873,889,structured
P32337,899,931,structured
P32337,936,951,structured
P32337,955,978,structured
P32337,986,1014,structured
P32337,1027,1045,structured
P32337,1052,1064,structured
P32337,1068,1088,structured
P32357,1,152,structured
P32357,153,171,disordered
P32357,172,317,structured
P32499,1,720,disordered
P32504,1,956,disordered
P32521,1191,1480,disordered
P32566,84,147,structured
P32566,155,184,structured
P32566,218,300,structured
P32566,310,339,structured
P32566,340,505,disordered
P32628,3,74,structured
P32628,77,147,disordered
P32628,185,265,disordered
P32628,266,308,structured
P32628,310,398,disordered
P32684,4,240,structured
P32684,253,290,disordered
P32776,64,85,disordered
P32776,122,166,disordered
P32776,168,240,structured
P32776,245,355,structured
P32776,371,393,structured
P32776,394,412,disordered
P32776,447,461,disordered
P32776,465,517,structured
P32776,518,535,disordered
P32776,537,567,structured
P32776,573,639,structured
P32851,10,26,disordered
P32851,185,267,disordered
P32851,268,286,structured
P33128,26,65,structured
P33128,74,121,structured
P33128,122,132,disordered
P33128,133,169,structured
P33128,172,246,structured
P33411,80,90,structured
P33411,92,101,structured
P33411,106,188,structured
P33411,198,217,disordered
P33411,222,247,structured
P33411,248,251,disordered
P33734,3,256,structured
P33734,261,275,disordered
P33734,276,300,structured
P33734,305,550,structured
P33897,2,63,disordered
P33897,68,345,structured
P33897,353,375,disordered
P33897,380,433,structured
P33897,437,461,disordered
P33897,463,682,structured
P33897,684,745,disordered
P34087,1,56,structured
P34087,57,68,disordered
P34087,69,171,structured
P34257,2,103,structured
P34257,104,135,disordered
P34704,20,162,structured
P34704,165,175,disordered
P34712,4,51,structured
P34712,55,665,structured
P34712,666,715,disordered
P34712,716,1306,structured
P34712,1307,1321,disordered
P34741,19,144,disordered
P34741,145,173,structured
P35052,29,174,structured
P35052,202,319,structured
P35052,350,361,disordered
P35052,373,403,structured
P35052,414,474,structured
P35201,284,304,structured
P35201,365,436,disordered
P35207,542,606,disordered
P35236,37,52,disordered
P35236,66,139,structured
P35236,140,147,disordered
P35236,148,195,structured
P35236,196,204,disordered
P35236,205,255,structured
P35236,256,261,disordered
P35236,262,276,structured
P35236,277,284,disordered
P35236,285,355,structured
P35236,356,360,disordered
P35256,2,11,structured
P35256,21,204,structured
P35256,216,234,structured
P35256,242,253,disordered
P35260,1,35,disordered
P35260,38,70,structured
P35260,73,155,structured
P35260,158,215,structured
P35260,219,258,structured
P35260,270,301,structured
P35475,28,55,structured
P35475,64,99,structured
P35475,107,335,structured
P35475,340,588,structured
P35475,592,640,structured
P35475,643,653,disordered
P35521,18,74,structured
P35521,75,85,disordered
P35521,86,92,structured
P35521,93,115,disordered
P35521,116,133,structured
P35568,4,11,disordered
P35568,12,114,structured
P35568,115,159,disordered
P35568,160,262,structured
P35568,263,267,disordered
P35568,891,893,disordered
P35611,430,737,disordered
P35638,116,168,disordered
P35790,50,85,disordered
P35790,88,117,structured
P35790,122,130,structured
P35790,131,140,disordered
P35790,151,173,disordered
P35790,177,313,structured
P35790,314,326,disordered
P35790,327,457,structured
P35813,2,321,structured
P35813,327,368,structured
P35813,369,382,disordered
P35828,1,256,disordered
P35828,257,1026,structured
P35869,274,427,structured
P35869,545,713,disordered
P35916,28,76,structured
P35916,77,89,disordered
P35916,90,113,structured
P35916,114,123,disordered
P35916,124,210,structured
P35916,213,224,structured
P35916,330,469,structured
P35916,470,483,disordered
P35916,484,553,structured
P35926,1,76,disordered
P35926,77,186,structured
P36080,1,295,disordered
P36080,296,393,structured
P36080,394,434,disordered
P36100,6,74,structured
P36100,82,111,structured
P36100,119,160,structured
P36100,168,191,structured
P36100,195,482,disordered
P36106,1,232,disordered
P36106,233,248,structured
P36106,250,260,structured
P36106,274,287,structured
P36106,300,327,structured
P36106,330,365,structured
P36106,366,594,disordered
P36118,1,322,disordered
P36152,4,120,structured
P36152,234,348,disordered
P36578,4,45,structured
P36578,46,63,disordered
P36578,64,79,structured
P36578,80,114,disordered
P36578,115,300,structured
P36578,301,320,disordered
P36578,321,361,structured
P36578,369,427,disordered
P36871,2,117,structured
P36871,125,255,structured
P36871,256,267,disordered
P36871,268,461,structured
P36871,465,505,structured
P36871,513,562,structured
P36886,1,42,disordered
P36886,44,126,structured
P36888,167,199,structured
P36888,213,345,structured
P36888,357,394,structured
P36888,399,434,structured
P36888,437,446,structured
P36888,450,464,structured
P36888,599,633,structured
P36888,637,647,structured
P36888,655,707,structured
P36888,762,782,disordered
P36888,783,830,structured
P36888,837,946,structured
P36888,948,958,disordered
P36894,57,103,structured
P36894,104,120,disordered
P36894,121,140,structured
P36932,46,161,disordered
P36932,163,214,structured
P36932,221,235,structured
P36932,240,326,structured
P36952,1,149,structured
P36952,152,236,structured
P36952,241,330,structured
P36952,332,343,disordered
P36952,344,375,structured
P37028,22,216,structured
P37028,217,232,disordered
P37028,233,266,structured
P37231,9,211,disordered
P37231,212,222,structured
P37231,223,306,disordered
P37231,307,384,structured
P37231,385,388,disordered
P37231,390,391,disordered
P37231,392,442,structured
P37231,443,494,disordered
P37231,496,505,disordered
P37330,8,150,structured
P37330,159,299,structured
P37330,300,310,disordered
P37330,311,722,structured
P37455,1,36,structured
P37455,45,83,structured
P37455,90,103,structured
P37455,107,171,disordered
P37727,3,63,structured
P37727,74,106,structured
P37727,108,208,disordered
P37727,211,340,structured
P37727,345,530,structured
P37727,539,601,structured
P37727,615,650,disordered
P37840,1,140,disordered
P38038,52,62,disordered
P38038,64,208,structured
P38038,209,218,disordered
P38038,226,599,structured
P38238,9,212,structured
P38238,213,232,disordered
P38238,233,259,structured
P38238,260,310,disordered
P38398,5,97,structured
P38398,100,1649,disordered
P38398,1650,1693,structured
P38398,1695,1797,structured
P38398,1798,1804,disordered
P38398,1805,1814,structured
P38398,1815,1820,disordered
P38398,1821,1828,structured
P38398,1830,1856,structured
P38398,1857,1859,disordered
P38398,1860,1863,structured
P38428,45,65,disordered
P38428,66,203,structured
P38516,2,42,structured
P38516,43,95,disordered
P38516,96,226,structured
P38634,1,284,disordered
P38801,10,100,structured
P38801,118,184,disordered
P38862,3,31,structured
P38862,38,70,structured
P38862,74,257,structured
P38862,266,288,structured
P38862,296,473,structured
P38862,501,600,structured
P38862,601,630,disordered
P38936,1,164,disordered
P38968,378,409,structured
P38968,770,1100,disordered
P39007,7,289,structured
P39007,299,351,disordered
P39007,352,432,structured
P39007,441,482,structured
P39007,492,718,structured
P39015,23,84,structured
P39015,85,121,disordered
P39015,122,139,structured
P39015,142,168,disordered
P39015,177,273,disordered
P39286,1,34,disordered
P39286,35,86,structured
P39286,93,111,structured
P39286,116,238,structured
P39286,253,338,structured
P39926,33,148,structured
P39926,193,269,disordered
P39935,1,249,disordered
P39935,250,390,structured
P39935,391,490,disordered
P39935,598,685,structured
P39935,689,716,structured
P39935,730,802,structured
P39935,812,852,structured
P40019,1,153,disordered
P40136,64,288,structured
P40136,297,579,structured
P40136,580,590,disordered
P40136,591,630,structured
P40136,651,673,structured
P40136,693,768,structured
P40136,773,798,structured
P40161,1,42,structured
P40161,43,67,disordered
P40161,71,118,structured
P40161,121,146,structured
P40161,155,205,structured
P40161,218,298,structured
P40259,43,145,structured
P40259,160,180,structured
P40259,181,229,disordered
P40316,1,110,disordered
P40316,257,298,structured
P40316,306,316,structured
P40316,363,373,structured
P40337,1,213,disordered
P40381,1,74,disordered
P40381,75,139,structured
P40381,140,264,disordered
P40381,266,322,structured
P40422,1,25,disordered
P40422,28,70,structured
P40458,85,90,disordered
P40458,91,199,structured
P40458,200,215,disordered
P40458,216,341,structured
P40477,441,881,disordered
P40477,1103,1112,structured
P40477,1117,1126,structured
P40477,1141,1150,structured
P40477,1213,1237,structured
P40477,1268,1316,structured
P40477,1334,1370,structured
P40477,1384,1410,structured
P40477,1434,1454,structured
P40517,1,203,disordered
P40517,204,227,structured
P40517,228,229,disordered
P40517,230,247,structured
P40517,248,250,disordered
P40517,251,271,structured
P40517,272,274,disordered
P40517,275,296,structured
P40517,297,301,disordered
P40517,310,324,structured
P40517,325,327,disordered
P40719,2,34,structured
P40719,35,158,disordered
P40719,159,185,structured
P40719,282,385,structured
P40719,386,417,disordered
P40719,418,449,structured
P40818,6,132,structured
P40818,174,313,structured
P40818,734,761,disordered
P40818,762,887,structured
P40818,888,898,disordered
P40818,902,975,structured
P40818,994,1015,structured
P40818,1022,1109,structured
P40855,1,182,disordered
P40855,183,274,structured
P40855,278,297,disordered
P40855,298,299,structured
P40881,1,37,disordered
P40881,43,246,structured
P41208,1,24,disordered
P41208,25,83,structured
P41208,84,172,disordered
P41214,1,183,structured
P41214,184,259,disordered
P41214,260,347,structured
P41214,348,373,disordered
P41214,374,580,structured
P41227,1,160,structured
P41227,161,235,disordered
P41567,1,28,disordered
P41567,29,113,structured
P41780,20,31,disordered
P41780,33,233,structured
P41780,241,348,structured
P41814,1,60,structured
P41814,61,78,disordered
P41814,88,188,disordered
P41814,189,321,structured
P41814,326,451,structured
P41814,453,478,disordered
P41851,44,85,disordered
P41851,86,148,structured
P41851,153,163,structured
P41969,147,167,disordered
P41969,309,429,disordered
P42166,1,49,structured
P42166,51,111,disordered
P42166,112,153,structured
P42226,113,129,disordered
P42226,130,151,structured
P42226,152,179,disordered
P42226,180,242,structured
P42226,243,254,disordered
P42226,255,301,structured
P42226,302,304,disordered
P42226,305,323,structured
P42226,324,338,disordered
P42226,339,366,structured
P42226,367,380,disordered
P42226,381,394,structured
P42226,395,399,disordered
P42226,400,577,structured
P42226,578,581,disordered
P42226,582,626,structured
P42226,627,637,disordered
P42226,638,651,structured
P42226,652,658,disordered
P42226,783,814,disordered
P42337,5,309,structured
P42337,310,322,disordered
P42337,323,409,structured
P42337,420,500,structured
P42337,501,525,disordered
P42337,526,862,structured
P42337,871,1061,structured
P42512,38,55,disordered
P42512,56,503,structured
P42512,504,513,disordered
P42512,514,720,structured
P42568,4,489,structured
P42568,490,568,disordered
P42768,201,310,disordered
P42768,430,458,disordered
P42768,461,497,disordered
P42861,1,48,disordered
P42861,49,604,structured
P42866,1,51,disordered
P42866,66,345,structured
P42866,361,398,disordered
P42898,161,171,disordered
P42898,415,644,structured
P43034,1,86,disordered
P43034,298,307,disordered
P43250,1,13,disordered
P43250,24,278,structured
P43250,281,386,structured
P43250,391,473,structured
P43250,475,491,disordered
P43250,492,532,structured
P43250,536,576,disordered
P43528,21,66,structured
P43528,68,207,structured
P43528,215,250,structured
P43528,251,263,disordered
P43629,28,229,structured
P43629,239,259,structured
P43629,262,282,structured
P43629,288,313,structured
P43629,361,444,disordered
P44228,1,11,structured
P44228,12,28,disordered
P44228,29,53,structured
P44228,54,84,disordered
P44228,85,128,structured
P44654,28,62,disordered
P44654,63,113,structured
P44654,118,130,structured
P44654,131,150,disordered
P45379,1,66,disordered
P45379,193,212,disordered
P45379,272,288,disordered
P45523,26,39,disordered
P45523,40,107,structured
P45523,117,252,structured
P45523,253,270,disordered
P45561,2,173,disordered
P45976,80,195,disordered
P46014,180,298,structured
P46014,299,313,disordered
P46527,1,198,disordered
P46580,45,273,structured
P46580,281,328,structured
P46580,359,380,disordered
P46580,381,436,structured
P46580,441,734,structured
P46669,95,111,disordered
P46674,1,253,disordered
P46674,254,547,structured
P46674,548,1301,disordered
P46937,50,171,disordered
P46937,172,208,structured
P46937,210,287,structured
P47054,2,327,structured
P47054,328,424,disordered
P47054,425,574,structured
P47054,576,601,disordered
P47054,602,798,structured
P47054,799,813,disordered
P47054,814,849,structured
P47054,857,953,structured
P47054,961,1126,structured
P47054,1137,1225,structured
P47054,1235,1258,structured
P47054,1272,1317,structured
P47054,1346,1366,structured
P47054,1371,1418,structured
P47054,1421,1561,structured
P47054,1592,1630,structured
P47054,1643,1679,structured
P47093,4,44,structured
P47093,47,67,structured
P47093,68,109,disordered
P47110,6,46,structured
P47110,50,90,structured
P47110,94,116,structured
P47110,117,350,disordered
P47442,124,148,disordered
P47442,149,203,structured
P47480,150,166,disordered
P47480,167,250,structured
P47523,37,74,disordered
P47523,80,454,structured
P47523,455,556,disordered
P47895,1,26,disordered
P47895,29,385,structured
P47895,392,507,structured
P47897,183,216,disordered
P47897,220,362,structured
P47897,371,408,structured
P47897,411,458,structured
P47897,462,584,structured
P47897,589,599,structured
P47897,602,624,structured
P47897,639,654,structured
P47897,657,667,structured
P47897,677,698,structured
P47897,702,735,structured
P47897,737,771,structured
P47910,55,68,structured
P47910,69,101,disordered
P48439,23,215,disordered
P48439,216,245,structured
P48439,256,342,structured
P48539,1,62,disordered
P48598,1,79,disordered
P48598,80,94,structured
P48598,95,102,disordered
P48598,103,161,structured
P48598,162,164,disordered
P48598,165,199,structured
P48598,200,201,disordered
P48598,202,229,structured
P48598,230,235,disordered
P48598,236,244,structured
P48598,245,259,disordered
P49005,1,41,structured
P49005,42,53,disordered
P49005,54,101,structured
P49005,102,123,disordered
P49005,124,250,structured
P49005,251,263,disordered
P49005,271,381,structured
P49005,382,388,disordered
P49005,389,458,structured
P49005,459,469,disordered
P49023,1,20,disordered
P49023,45,54,structured
P49023,141,160,disordered
P49023,213,232,disordered
P49023,262,277,disordered
P49023,296,315,disordered
P49023,414,591,structured
P49354,1,54,disordered
P49354,55,367,structured
P49354,368,379,disordered
P49366,1,27,disordered
P49366,28,75,structured
P49366,76,92,disordered
P49366,93,151,structured
P49366,157,289,structured
P49366,299,316,structured
P49366,335,363,structured
P49419,31,486,structured
P49419,487,509,disordered
P49419,510,527,structured
P49419,528,539,disordered
P49427,9,93,structured
P49427,101,115,disordered
P49427,118,181,structured
P49427,183,236,disordered
P49687,606,734,disordered
P49687,739,770,structured
P49687,774,1155,structured
P49687,1171,1181,structured
P49687,1192,1207,structured
P49687,1217,1229,structured
P49687,1236,1250,structured
P49687,1259,1278,structured
P49753,46,56,disordered
P49753,58,435,structured
P49753,443,472,structured
P49753,473,483,disordered
P49757,28,67,structured
P49757,68,78,disordered
P49757,84,168,structured
P49765,34,36,structured
P49765,37,46,disordered
P49765,47,129,structured
P49765,130,188,disordered
P49785,32,102,disordered
P49785,104,216,structured
P49799,1,50,disordered
P49799,60,175,structured
P49799,179,205,disordered
P49848,1,216,disordered
P49848,217,436,structured
P49848,437,677,disordered
P49869,523,753,disordered
P49869,842,1069,structured
P49880,564,776,disordered
P49918,1,316,disordered
P50097,2,99,structured
P50097,102,221,disordered
P50097,231,313,structured
P50097,314,327,disordered
P50097,328,412,structured
P50097,413,431,disordered
P50097,434,483,structured
P50097,484,503,disordered
P50148,1,216,disordered
P50148,217,238,structured
P50148,245,354,structured
P50402,3,44,structured
P50402,46,187,disordered
P50440,38,63,disordered
P50440,64,423,structured
P50498,1,272,disordered
P50553,1,236,disordered
P50579,1,109,disordered
P50579,111,138,structured
P50579,139,152,disordered
P50579,153,348,structured
P50579,352,475,structured
P50616,1,115,structured
P50616,116,345,disordered
P51023,142,158,disordered
P51397,1,102,disordered
P51449,259,269,disordered
P51449,270,468,structured
P51449,469,475,disordered
P51449,477,518,disordered
P51513,49,124,structured
P51513,125,143,disordered
P51513,144,208,structured
P51513,217,245,structured
P51513,421,492,structured
P51608,1,91,disordered
P51608,92,162,structured
P51608,163,330,disordered
P51608,335,486,disordered
P51617,194,242,structured
P51617,249,303,structured
P51617,307,366,structured
P51617,367,382,disordered
P51617,383,448,structured
P51617,449,463,disordered
P51617,464,526,structured
P51825,738,779,disordered
P51946,1,10,disordered
P51946,11,38,structured
P51946,44,284,structured
P51946,288,323,disordered
P52179,510,608,structured
P52179,619,631,structured
P52179,836,931,disordered
P52179,1141,1355,structured
P52179,1358,1403,structured
P52179,1409,1446,structured
P52179,1448,1458,structured
P52179,1461,1666,structured
P52272,41,70,disordered
P52272,196,730,structured
P52298,1,37,disordered
P52298,38,74,structured
P52298,75,80,disordered
P52298,81,117,structured
P52298,118,156,disordered
P52597,1,10,disordered
P52597,11,99,structured
P52597,100,110,disordered
P52597,111,194,structured
P52597,287,367,structured
P52630,140,185,structured
P52630,193,244,structured
P52630,255,286,structured
P52630,289,364,structured
P52630,372,408,structured
P52630,423,457,structured
P52630,782,838,disordered
P52695,1,10,disordered
P52695,14,104,structured
P52848,83,116,structured
P52848,123,170,structured
P52848,198,213,structured
P52848,265,557,structured
P52848,558,578,disordered
P52848,587,600,disordered
P52848,601,664,structured
P52848,670,734,structured
P52848,741,818,structured
P52848,828,879,structured
P52926,1,109,disordered
P52945,204,283,disordered
P53104,332,586,disordered
P53193,12,44,structured
P53193,47,60,disordered
P53193,61,90,structured
P53193,91,100,disordered
P53193,101,176,structured
P53254,1,80,disordered
P53254,100,274,structured
P53254,282,317,structured
P53254,326,445,structured
P53254,453,983,structured
P53254,984,1009,disordered
P53254,1010,1116,structured
P53254,1117,1127,disordered
P53254,1128,1237,structured
P53378,3,277,structured
P53378,286,438,structured
P53378,439,473,disordered
P53632,1,160,disordered
P53632,161,481,structured
P53632,482,584,disordered
P53816,6,39,structured
P53816,40,57,disordered
P53816,58,124,structured
P53853,1,16,disordered
P53853,17,129,structured
P53853,130,136,disordered
P53853,137,160,structured
P53853,161,167,disordered
P53853,168,221,structured
P53853,222,264,disordered
P53905,1,26,disordered
P53905,27,70,structured
P53905,86,104,structured
P53905,105,115,disordered
P53927,1,87,disordered
P53927,88,178,structured
P53927,179,220,disordered
P53954,79,92,disordered
P53999,1,60,disordered
P53999,62,127,structured
P54252,1,173,structured
P54252,174,361,disordered
P54578,103,139,structured
P54578,147,219,structured
P54578,241,258,structured
P54578,262,331,structured
P54578,342,372,structured
P54578,402,483,structured
P54578,484,494,disordered
P54687,1,21,disordered
P54687,24,193,structured
P54687,199,385,structured
P54936,423,487,disordered
P55011,1,286,disordered
P55011,287,556,structured
P55011,557,572,disordered
P55011,573,645,structured
P55011,648,753,structured
P55036,1,191,structured
P55036,246,256,disordered
P55036,263,377,disordered
P55127,415,591,disordered
P55145,25,161,structured
P55145,162,182,disordered
P55197,1,23,disordered
P55197,24,178,structured
P55197,179,190,disordered
P55197,191,199,structured
P55197,715,781,structured
P55210,58,187,structured
P55210,197,211,disordered
P55210,213,227,structured
P55210,231,273,structured
P55210,286,302,structured
P55211,1,95,structured
P55211,96,100,disordered
P55211,102,128,disordered
P55211,139,147,disordered
P55211,148,287,structured
P55211,288,334,disordered
P55211,335,416,structured
P55263,21,302,structured
P55263,310,345,structured
P55263,348,362,disordered
P55735,1,14,disordered
P55735,15,164,structured
P55735,173,302,structured
P55735,305,316,disordered
P56206,2,84,structured
P56206,85,170,disordered
P56206,171,506,structured
P56211,1,112,disordered
P56254,72,88,disordered
P56254,89,121,structured
P56524,64,129,structured
P56524,130,153,disordered
P56524,154,166,structured
P56524,169,181,structured
P56524,343,359,disordered
P56524,648,652,disordered
P56524,653,664,structured
P56524,665,679,disordered
P56524,680,727,structured
P56524,728,760,disordered
P56524,761,829,structured
P56524,830,831,disordered
P56524,832,995,structured
P56524,996,1004,disordered
P56524,1005,1031,structured
P56524,1032,1033,disordered
P56524,1034,1049,structured
P56524,1050,1057,disordered
P56621,2,30,disordered
P56696,74,191,structured
P56696,200,324,structured
P56696,331,356,structured
P56696,532,549,structured
P56696,550,593,disordered
P56962,94,121,disordered
P56962,142,228,disordered
P58004,1,65,disordered
P58004,66,219,structured
P58004,222,232,disordered
P58004,240,255,disordered
P58004,256,269,structured
P58004,281,294,structured
P58004,295,309,disordered
P58004,310,328,structured
P58004,333,478,structured
P58753,15,35,disordered
P58753,79,109,structured
P58753,128,167,structured
P58753,172,221,structured
P59636,9,25,structured
P59636,26,37,disordered
P59636,38,98,structured
P60006,2,19,structured
P60006,57,121,disordered
P60472,17,70,structured
P60472,72,83,disordered
P60472,90,238,structured
P60472,239,253,disordered
P60484,14,37,structured
P60484,42,281,structured
P60484,286,309,disordered
P60484,314,351,structured
P60484,353,403,disordered
P60761,26,47,disordered
P60761,51,62,disordered
P60881,1,206,disordered
P61012,1,20,disordered
P61012,26,40,structured
P61244,1,14,disordered
P61244,21,160,disordered
P61587,1,19,disordered
P61587,22,200,structured
P61765,4,107,structured
P61765,110,267,structured
P61765,276,294,structured
P61765,295,358,disordered
P61765,359,451,structured
P61765,472,502,structured
P61765,533,588,structured
P62318,1,5,disordered
P62318,6,79,structured
P62318,82,126,disordered
P62328,1,44,disordered
P62330,12,33,structured
P62330,34,56,disordered
P62330,57,172,structured
P62495,7,328,structured
P62495,329,372,disordered
P62495,373,413,structured
P62495,414,437,disordered
P62552,1,72,disordered
P62558,157,266,structured
P62558,272,323,disordered
P62696,1,14,disordered
P62696,15,103,structured
P62799,1,29,disordered
P62799,30,37,structured
P62799,39,94,structured
P62799,95,103,disordered
P62826,1,8,disordered
P62826,9,30,structured
P62826,31,44,disordered
P62826,45,68,structured
P62826,69,74,disordered
P62826,75,122,structured
P62826,123,144,disordered
P62826,145,169,structured
P62826,170,216,disordered
P62877,1,108,disordered
P62965,1,137,disordered
P63098,1,14,disordered
P63098,16,157,structured
P63098,158,170,disordered
P63101,2,66,structured
P63101,67,76,disordered
P63101,77,132,structured
P63101,136,201,structured
P63101,202,215,disordered
P63101,216,228,structured
P63101,229,245,disordered
P63241,1,14,disordered
P63241,16,44,structured
P63241,56,94,structured
P63241,99,111,structured
P63241,114,148,structured
P63883,35,145,structured
P63883,153,162,structured
P63883,163,174,disordered
P63883,175,309,structured
P63883,310,321,disordered
P63883,322,408,structured
P68005,1,13,disordered
P68005,14,36,structured
P68336,413,490,disordered
P68390,1,65,disordered
P68390,135,185,structured
P68466,1,5,disordered
P68466,6,81,structured
P68466,82,94,disordered
P68466,95,115,structured
P68466,116,128,disordered
P68466,129,149,structured
P68688,1,43,structured
P68688,44,59,disordered
P68688,60,85,structured
P68927,1,50,structured
P68927,51,72,disordered
P69346,1,83,disordered
P69411,17,46,disordered
P69924,2,340,structured
P69924,342,376,disordered
P70280,1,70,structured
P70280,73,111,structured
P70280,128,163,structured
P70280,164,188,disordered
P70429,1,27,structured
P70429,33,113,structured
P70429,114,130,disordered
P70444,1,40,structured
P70444,41,109,disordered
P70444,110,195,structured
P70447,1,31,disordered
P70447,49,75,disordered
P70475,90,172,disordered
P70475,487,606,disordered
P70604,396,424,disordered
P70604,425,435,structured
P70604,436,487,disordered
P70604,490,526,structured
P75966,1,36,disordered
P75966,38,158,structured
P75966,160,216,structured
P76045,25,40,structured
P76045,49,78,structured
P76045,85,121,structured
P76045,126,162,structured
P76045,168,199,structured
P76045,205,240,structured
P76045,241,252,disordered
P76045,253,280,structured
P76045,288,301,structured
P76063,80,98,disordered
P76407,5,145,structured
P76407,147,158,disordered
P76407,166,227,structured
P76407,246,299,structured
P77072,1,20,disordered
P77072,21,145,structured
P77072,146,161,disordered
P77072,162,208,structured
P77173,29,185,disordered
P77173,191,326,structured
P77522,1,33,disordered
P77522,38,75,structured
P77522,80,156,disordered
P77522,158,491,structured
P78330,5,44,structured
P78330,45,56,disordered
P78330,57,221,structured
P78352,1,71,disordered
P78352,115,125,structured
P78352,145,246,structured
P78352,310,330,structured
P78352,333,400,structured
P78352,404,413,structured
P78356,1,33,disordered
P78356,34,128,structured
P78356,138,218,structured
P78356,225,246,structured
P78356,256,292,structured
P78356,304,342,disordered
P78356,343,372,structured
P78356,373,390,disordered
P78356,400,415,structured
P78504,32,55,structured
P78504,56,65,disordered
P78504,66,142,structured
P78504,143,147,disordered
P78504,148,184,structured
P78504,185,186,disordered
P78504,187,298,structured
P78504,299,335,disordered
P78504,1094,1218,disordered
P78560,1,93,structured
P78560,95,136,disordered
P78560,137,199,structured
P78563,215,233,disordered
P78563,299,316,disordered
P78563,318,453,structured
P78563,454,477,disordered
P78563,506,514,disordered
P78563,516,533,structured
P78563,534,550,disordered
P78563,551,740,structured
P78794,1,23,disordered
P78794,24,70,structured
P78794,71,222,disordered
P78794,223,265,structured
P80192,135,172,structured
P80192,173,183,disordered
P80192,184,213,structured
P80192,216,297,structured
P80192,298,310,disordered
P80192,311,405,structured
P80192,407,447,structured
P80457,3,164,structured
P80457,166,191,disordered
P80457,224,528,structured
P80457,571,1315,structured
P80644,1,172,structured
P80644,173,191,disordered
P80723,1,227,disordered
P80870,1,80,structured
P80870,81,130,disordered
P81019,26,96,disordered
P81274,20,25,disordered
P81274,26,159,structured
P81274,160,169,disordered
P81274,170,274,structured
P81274,275,421,disordered
P83731,1,62,structured
P83731,123,157,disordered
P83755,36,334,structured
P83755,335,344,disordered
P84092,1,158,disordered
P84092,170,217,structured
P84092,218,244,disordered
P84092,256,260,disordered
P84092,261,374,structured
P84092,376,380,disordered
P84092,381,435,structured
P84233,1,60,disordered
P84233,61,134,structured
P84233,135,136,disordered
P84634,651,734,structured
P84634,735,752,disordered
P85800,1,32,disordered
P90976,115,180,disordered
P91870,1,46,disordered
P97303,331,520,disordered
P97675,53,146,structured
P97675,152,169,structured
P97675,178,323,structured
P97675,324,336,disordered
P97675,337,472,structured
P97675,473,492,disordered
P97675,493,579,structured
P97675,589,651,structured
P97675,658,683,structured
P97675,688,871,structured
P97784,1,2,disordered
P97784,3,37,structured
P97784,38,46,disordered
P97784,47,162,structured
P97784,163,177,disordered
P97784,178,202,structured
P97784,203,204,disordered
P97784,205,229,structured
P97784,233,242,disordered
P97784,243,276,structured
P97784,282,405,structured
P97784,412,470,structured
P97784,471,606,disordered
P98066,36,96,structured
P98066,109,128,structured
P98066,134,249,structured
P98066,250,277,disordered
P9WF19,1,45,disordered
P9WF19,46,79,structured
P9WGI1,1,224,disordered
P9WGI1,225,416,structured
P9WGI1,454,523,structured
P9WHJ5,1,26,disordered
P9WHJ5,27,68,structured
P9WHJ5,69,79,disordered
P9WHJ5,80,108,structured
P9WHN5,1,64,disordered
P9WJ35,1,46,disordered
P9WJ35,51,73,structured
P9WJD9,11,84,structured
P9WJD9,86,126,disordered
P9WJD9,127,286,structured
P9WJD9,290,460,disordered
