acc,start,end,label
P32628,266,308,structured
P32628,310,398,disordered
P32684,4,240,structured
P32684,253,290,disordered
P32773,210,240,disordered
P32773,241,286,structured
P32774,55,88,structured
P32774,89,103,disordered
P32774,105,119,structured
P32776,64,85,disordered
P32776,122,166,disordered
P32776,168,240,structured
P32776,245,355,structured
P32776,371,393,structured
P32776,394,412,disordered
P32776,447,461,disordered
P32776,465,517,structured
P32776,518,535,disordered
P32776,537,567,structured
P32776,573,639,structured
P32851,10,26,disordered
P32851,185,267,disordered
P32851,268,286,structured
P33128,26,65,structured
P33128,74,121,structured
P33128,122,132,disordered
P33128,133,169,structured
P33128,172,246,structured
P33309,14,47,structured
P33309,48,59,disordered
P33309,61,169,structured
P33309,181,381,structured
P33897,2,63,disordered
P33897,68,345,structured
P33897,353,375,disordered
P33897,380,433,structured
P33897,437,461,disordered
P33897,463,682,structured
P33897,684,745,disordered
P34087,1,56,structured
P34087,57,68,disordered
P34087,69,171,structured
P34257,2,103,structured
P34257,104,135,disordered
P34704,20,162,structured
P34704,165,175,disordered
P34712,4,51,structured
P34712,55,665,structured
P34712,666,715,disordered
P34712,716,1306,structured
P34712,1307,1321,disordered
P34741,19,144,disordered
P34741,145,173,structured
P35052,29,174,structured
P35052,202,319,structured
P35052,350,361,disordered
P35052,373,403,structured
P35052,414,474,structured
P35201,284,304,structured
P35201,365,436,disordered
P35207,542,606,disordered
P35236,37,52,disordered
P35236,66,139,structured
P35236,140,147,disordered
P35236,148,195,structured
P35236,196,204,disordered
P35236,205,255,structured
P35236,256,261,disordered
P35236,262,276,structured
P35236,277,284,disordered
P35236,285,355,structured
P35236,356,360,disordered
P35256,2,11,structured
P35256,21,204,structured
P35256,216,234,structured
P35256,242,253,disordered
P35260,1,35,disordered
P35260,38,70,structured
P35260,73,155,structured
P35260,158,215,structured
P35260,219,258,structured
P35260,270,301,structured
P35269,2,6,disordered
P35269,7,54,structured
P35269,55,92,disordered
P35269,93,153,structured
P35269,154,172,disordered
P35269,436,450,disordered
P35520,1,40,disordered
P35520,414,514,structured
P35520,528,548,structured
P35568,4,11,disordered
P35568,12,114,structured
P35568,115,159,disordered
P35568,160,262,structured
P35568,263,267,disordered
P35568,891,893,disordered
P35611,430,737,disordered
P35638,116,168,disordered
P35680,91,185,structured
P35680,188,230,disordered
P35680,231,308,structured
P35680,311,321,structured
P35729,1,28,structured
P35729,30,52,disordered
P35729,54,188,structured
P35729,204,216,structured
P35729,219,267,structured
P35729,276,302,structured
P35729,314,400,structured
P35729,403,500,structured
P35729,505,593,structured
P35729,600,711,structured
P35729,715,726,structured
P35729,770,781,structured
P35729,807,818,structured
P35729,821,833,structured
P35729,838,853,structured
P35729,862,879,structured
P35729,884,895,structured
P35729,901,913,structured
P35729,917,931,structured
P35729,943,955,structured
P35729,960,971,structured
P35729,976,987,structured
P35729,994,1008,structured
P35729,1025,1036,structured
P35790,50,85,disordered
P35790,88,117,structured
P35790,122,130,structured
P35790,131,140,disordered
P35790,151,173,disordered
P35790,177,313,structured
P35790,314,326,disordered
P35790,327,457,structured
P35813,2,321,structured
P35813,327,368,structured
P35813,369,382,disordered
P35828,1,256,disordered
P35828,257,1026,structured
P35869,274,427,structured
P35869,545,713,disordered
P35916,28,76,structured
P35916,77,89,disordered
P35916,90,113,structured
P35916,114,123,disordered
P35916,124,210,structured
P35916,213,224,structured
P35916,330,469,structured
P35916,470,483,disordered
P35916,484,553,structured
P35926,1,76,disordered
P35926,77,186,structured
P36100,6,74,structured
P36100,82,111,structured
P36100,119,160,structured
P36100,168,191,structured
P36100,195,482,disordered
P36152,4,120,structured
P36152,234,348,disordered
P36578,4,45,structured
P36578,46,63,disordered
P36578,64,79,structured
P36578,80,114,disordered
P36578,115,300,structured
P36578,301,320,disordered
P36578,321,361,structured
P36578,369,427,disordered
P36776,1,122,disordered
P36776,222,271,disordered
P36776,410,786,structured
P36776,797,948,structured
P36871,2,117,structured
P36871,125,255,structured
P36871,256,267,disordered
P36871,268,461,structured
P36871,465,505,structured
P36871,513,562,structured
P36888,167,199,structured
P36888,213,345,structured
P36888,357,394,structured
P36888,399,434,structured
P36888,437,446,structured
P36888,450,464,structured
P36888,599,633,structured
P36888,637,647,structured
P36888,655,707,structured
P36888,762,782,disordered
P36888,783,830,structured
P36888,837,946,structured
P36888,948,958,disordered
P36894,57,103,structured
P36894,104,120,disordered
P36894,121,140,structured
P36932,46,161,disordered
P36932,163,214,structured
P36932,221,235,structured
P36932,240,326,structured
P36952,1,149,structured
P36952,152,236,structured
P36952,241,330,structured
P36952,332,343,disordered
P36952,344,375,structured
P36955,21,35,disordered
P36955,36,372,structured
P36955,381,418,structured
P37330,8,150,structured
P37330,159,299,structured
P37330,300,310,disordered
P37330,311,722,structured
P37455,1,36,structured
P37455,45,83,structured
P37455,90,103,structured
P37455,107,171,disordered
P37840,1,140,disordered
P38038,52,62,disordered
P38038,64,208,structured
P38038,209,218,disordered
P38038,226,599,structured
P38293,1,148,disordered
P38398,5,97,structured
P38398,100,1649,disordered
P38398,1650,1693,structured
P38398,1695,1797,structured
P38398,1798,1804,disordered
P38398,1805,1814,structured
P38398,1815,1820,disordered
P38398,1821,1828,structured
P38398,1830,1856,structured
P38398,1857,1859,disordered
P38398,1860,1863,structured
P38582,1,58,structured
P38582,59,69,disordered
P38582,70,111,structured
P38862,3,31,structured
P38862,38,70,structured
P38862,74,257,structured
P38862,266,288,structured
P38862,296,473,structured
P38862,501,600,structured
P38862,601,630,disordered
P38936,1,164,disordered
P38968,378,409,structured
P38968,770,1100,disordered
P39007,7,289,structured
P39007,299,351,disordered
P39007,352,432,structured
P39007,441,482,structured
P39007,492,718,structured
P39015,23,84,structured
P39015,85,121,disordered
P39015,122,139,structured
P39015,142,168,disordered
P39015,177,273,disordered
P39061,27,265,disordered
P39061,1590,1769,structured
P39286,1,34,disordered
P39286,35,86,structured
P39286,93,111,structured
P39286,116,238,structured
P39286,253,338,structured
P39926,33,148,structured
P39926,193,269,disordered
P39935,1,249,disordered
P39935,250,390,structured
P39935,391,490,disordered
P39935,598,685,structured
P39935,689,716,structured
P39935,730,802,structured
P39935,812,852,structured
P40019,1,153,disordered
P40161,1,42,structured
P40161,43,67,disordered
P40161,71,118,structured
P40161,121,146,structured
P40161,155,205,structured
P40161,218,298,structured
P40259,43,145,structured
P40259,160,180,structured
P40259,181,229,disordered
P40316,1,110,disordered
P40316,257,298,structured
P40316,306,316,structured
P40316,363,373,structured
P40337,1,213,disordered
P40344,1,20,disordered
P40344,21,77,structured
P40344,82,165,disordered
P40344,166,246,structured
P40344,247,280,disordered
P40344,282,304,structured
P40381,1,74,disordered
P40381,75,139,structured
P40381,140,264,disordered
P40381,266,322,structured
P40422,1,25,disordered
P40422,28,70,structured
P40477,441,881,disordered
P40477,1103,1112,structured
P40477,1117,1126,structured
P40477,1141,1150,structured
P40477,1213,1237,structured
P40477,1268,1316,structured
P40477,1334,1370,structured
P40477,1384,1410,structured
P40477,1434,1454,structured
P40517,1,203,disordered
P40517,204,227,structured
P40517,228,229,disordered
P40517,230,247,structured
P40517,248,250,disordered
P40517,251,271,structured
P40517,272,274,disordered
P40517,275,296,structured
P40517,297,301,disordered
P40517,310,324,structured
P40517,325,327,disordered
P40719,2,34,structured
P40719,35,158,disordered
P40719,159,185,structured
P40719,282,385,structured
P40719,386,417,disordered
P40719,418,449,structured
P40818,6,132,structured
P40818,174,313,structured
P40818,734,761,disordered
P40818,762,887,structured
P40818,888,898,disordered
P40818,902,975,structured
P40818,994,1015,structured
P40818,1022,1109,structured
P40855,1,182,disordered
P40855,183,274,structured
P40855,278,297,disordered
P40855,298,299,structured
P40881,1,37,disordered
P40881,43,246,structured
P40949,33,253,disordered
P40999,6,83,structured
P40999,84,95,disordered
P40999,96,188,structured
P40999,192,330,structured
P41214,1,183,structured
P41214,184,259,disordered
P41214,260,347,structured
P41214,348,373,disordered
P41214,374,580,structured
P41227,1,160,structured
P41227,161,235,disordered
P41780,20,31,disordered
P41780,33,233,structured
P41780,241,348,structured
P41814,1,60,structured
P41814,61,78,disordered
P41814,88,188,disordered
P41814,189,321,structured
P41814,326,451,structured
P41814,453,478,disordered
P41851,44,85,disordered
P41851,86,148,structured
P41851,153,163,structured
P41969,147,167,disordered
P41969,309,429,disordered
P42166,1,49,structured
P42166,51,111,disordered
P42166,112,153,structured
P42226,113,129,disordered
P42226,130,151,structured
P42226,152,179,disordered
P42226,180,242,structured
P42226,243,254,disordered
P42226,255,301,structured
P42226,302,304,disordered
P42226,305,323,structured
P42226,324,338,disordered
P42226,339,366,structured
P42226,367,380,disordered
P42226,381,394,structured
P42226,395,399,disordered
P42226,400,577,structured
P42226,578,581,disordered
P42226,582,626,structured
P42226,627,637,disordered
P42226,638,651,structured
P42226,652,658,disordered
P42226,783,814,disordered
P42337,5,309,structured
P42337,310,322,disordered
P42337,323,409,structured
P42337,420,500,structured
P42337,501,525,disordered
P42337,526,862,structured
P42337,871,1061,structured
P42512,38,55,disordered
P42512,56,503,structured
P42512,504,513,disordered
P42512,514,720,structured
P42568,4,489,structured
P42568,490,568,disordered
P42573,3,92,structured
P42573,370,406,disordered
P42658,95,116,structured
P42658,117,126,disordered
P42658,850,865,disordered
P42768,201,310,disordered
P42768,430,458,disordered
P42768,461,497,disordered
P42861,1,48,disordered
P42861,49,604,structured
P42866,1,51,disordered
P42866,66,345,structured
P42866,361,398,disordered
P42898,161,171,disordered
P42898,415,644,structured
P43250,1,13,disordered
P43250,24,278,structured
P43250,281,386,structured
P43250,391,473,structured
P43250,475,491,disordered
P43250,492,532,structured
P43250,536,576,disordered
P43351,1,23,disordered
P43351,25,45,structured
P43351,68,162,structured
P43403,1,2,disordered
P43403,3,256,structured
P43403,257,309,disordered
P43403,310,326,structured
P43403,328,358,structured
P43403,359,361,disordered
P43403,362,483,structured
P43403,484,501,disordered
P43403,502,606,structured
P44654,28,62,disordered
P44654,63,113,structured
P44654,118,130,structured
P44654,131,150,disordered
P45379,1,66,disordered
P45379,193,212,disordered
P45379,272,288,disordered
P45523,26,39,disordered
P45523,40,107,structured
P45523,117,252,structured
P45523,253,270,disordered
P45577,1,129,structured
P45577,130,173,disordered
P45577,174,232,structured
P46014,180,298,structured
P46014,299,313,disordered
P46108,1,120,structured
P46108,121,133,disordered
P46108,134,191,structured
P46108,192,229,disordered
P46108,230,237,structured
P46108,238,293,disordered
P46108,294,304,structured
P46527,1,198,disordered
P46669,95,111,disordered
P46674,1,253,disordered
P46674,254,547,structured
P46674,548,1301,disordered
P46951,15,81,structured
P46951,90,129,structured
P46951,135,469,structured
P46951,470,483,disordered
P46951,484,608,structured
P46951,618,660,structured
P46951,667,679,structured
P46951,684,713,structured
P46951,714,741,disordered
P46951,749,787,structured
P46951,792,817,structured
P46984,1,123,disordered
P47054,2,327,structured
P47054,328,424,disordered
P47054,425,574,structured
P47054,576,601,disordered
P47054,602,798,structured
P47054,799,813,disordered
P47054,814,849,structured
P47054,857,953,structured
P47054,961,1126,structured
P47054,1137,1225,structured
P47054,1235,1258,structured
P47054,1272,1317,structured
P47054,1346,1366,structured
P47054,1371,1418,structured
P47054,1421,1561,structured
P47054,1592,1630,structured
P47054,1643,1679,structured
P47093,4,44,structured
P47093,47,67,structured
P47093,68,109,disordered
P47110,6,46,structured
P47110,50,90,structured
P47110,94,116,structured
P47110,117,350,disordered
P47142,3,18,structured
P47142,22,51,structured
P47142,55,72,disordered
P47142,74,106,structured
P47142,121,139,structured
P47142,143,155,structured
P47142,161,184,structured
P47142,187,199,structured
P47480,150,166,disordered
P47480,167,250,structured
P47523,37,74,disordered
P47523,80,454,structured
P47523,455,556,disordered
P47710,1,185,disordered
P47910,55,68,structured
P47910,69,101,disordered
P47992,28,81,structured
P47992,82,114,disordered
P48539,1,62,disordered
P48598,1,79,disordered
P48598,80,94,structured
P48598,95,102,disordered
P48598,103,161,structured
P48598,162,164,disordered
P48598,165,199,structured
P48598,200,201,disordered
P48598,202,229,structured
P48598,230,235,disordered
P48598,236,244,structured
P48598,245,259,disordered
P49005,1,41,structured
P49005,42,53,disordered
P49005,54,101,structured
P49005,102,123,disordered
P49005,124,250,structured
P49005,251,263,disordered
P49005,271,381,structured
P49005,382,388,disordered
P49005,389,458,structured
P49005,459,469,disordered
P49023,1,20,disordered
P49023,45,54,structured
P49023,141,160,disordered
P49023,213,232,disordered
P49023,262,277,disordered
P49023,296,315,disordered
P49023,414,591,structured
P49235,55,65,disordered
P49235,67,555,structured
P49235,556,566,disordered
P49354,1,54,disordered
P49354,55,367,structured
P49354,368,379,disordered
P49419,31,486,structured
P49419,487,509,disordered
P49419,510,527,structured
P49419,528,539,disordered
P49687,606,734,disordered
P49687,739,770,structured
P49687,774,1155,structured
P49687,1171,1181,structured
P49687,1192,1207,structured
P49687,1217,1229,structured
P49687,1236,1250,structured
P49687,1259,1278,structured
P49753,46,56,disordered
P49753,58,435,structured
P49753,443,472,structured
P49753,473,483,disordered
P49757,28,67,structured
P49757,68,78,disordered
P49757,84,168,structured
P49765,34,36,structured
P49765,37,46,disordered
P49765,47,129,structured
P49765,130,188,disordered
P49768,1,77,disordered
P49768,78,108,structured
P49768,167,261,structured
P49768,262,378,disordered
P49768,379,467,structured
P49785,32,102,disordered
P49785,104,216,structured
P49790,722,874,structured
P49790,875,1475,disordered
P49799,1,50,disordered
P49799,60,175,structured
P49799,179,205,disordered
P49802,1,17,disordered
P49802,18,218,structured
P49802,219,255,disordered
P49802,271,450,structured
P49802,451,495,disordered
P49841,1,36,disordered
P49841,37,45,structured
P49841,46,48,disordered
P49841,49,89,structured
P49841,90,94,disordered
P49841,95,118,structured
P49841,119,126,disordered
P49841,127,216,structured
P49841,217,220,disordered
P49841,221,284,structured
P49841,285,300,disordered
P49841,301,381,structured
P49841,382,420,disordered
P49848,1,216,disordered
P49848,217,436,structured
P49848,437,677,disordered
P49869,523,753,disordered
P49869,842,1069,structured
P49880,564,776,disordered
P49902,1,23,disordered
P49902,26,316,structured
P49902,323,397,structured
P49902,399,419,disordered
P49902,420,488,structured
P49902,489,561,disordered
P49913,32,64,structured
P49913,66,130,structured
P49913,134,170,disordered
P49915,25,34,structured
P49915,37,76,structured
P49915,87,120,structured
P49915,128,311,structured
P49915,312,321,disordered
P49915,322,693,structured
P49918,1,316,disordered
P50148,1,216,disordered
P50148,217,238,structured
P50148,245,354,structured
P50402,3,44,structured
P50402,46,187,disordered
P50440,38,63,disordered
P50440,64,423,structured
P50477,1,45,disordered
P50477,46,223,structured
P50477,228,244,disordered
P50477,246,320,structured
P50477,332,422,structured
P50477,427,445,disordered
P50542,1,324,disordered
P50542,325,440,structured
P50542,465,589,structured
P50542,597,639,structured
P50553,1,236,disordered
P50579,1,109,disordered
P50579,111,138,structured
P50579,139,152,disordered
P50579,153,348,structured
P50579,352,475,structured
P50616,1,115,structured
P50616,116,345,disordered
P51023,142,158,disordered
P51397,1,102,disordered
P51617,194,242,structured
P51617,249,303,structured
P51617,307,366,structured
P51617,367,382,disordered
P51617,383,448,structured
P51617,449,463,disordered
P51617,464,526,structured
P51946,1,10,disordered
P51946,11,38,structured
P51946,44,284,structured
P51946,288,323,disordered
P52179,510,608,structured
P52179,619,631,structured
P52179,836,931,disordered
P52179,1141,1355,structured
P52179,1358,1403,structured
P52179,1409,1446,structured
P52179,1448,1458,structured
P52179,1461,1666,structured
P52272,41,70,disordered
P52272,196,730,structured
P52298,1,37,disordered
P52298,38,74,structured
P52298,75,80,disordered
P52298,81,117,structured
P52298,118,156,disordered
P52597,1,10,disordered
P52597,11,99,structured
P52597,100,110,disordered
P52597,111,194,structured
P52597,287,367,structured
P52695,1,10,disordered
P52695,14,104,structured
P52799,25,65,structured
P52799,73,92,structured
P52799,95,167,structured
P52799,253,333,disordered
P52848,83,116,structured
P52848,123,170,structured
P52848,198,213,structured
P52848,265,557,structured
P52848,558,578,disordered
P52848,587,600,disordered
P52848,601,664,structured
P52848,670,734,structured
P52848,741,818,structured
P52848,828,879,structured
P52926,1,109,disordered
P52945,204,283,disordered
P53193,12,44,structured
P53193,47,60,disordered
P53193,61,90,structured
P53193,91,100,disordered
P53193,101,176,structured
P53254,1,80,disordered
P53254,100,274,structured
P53254,282,317,structured
P53254,326,445,structured
P53254,453,983,structured
P53254,984,1009,disordered
P53254,1010,1116,structured
P53254,1117,1127,disordered
P53254,1128,1237,structured
P53350,13,41,disordered
P53350,42,323,structured
P53350,324,373,disordered
P53350,374,384,structured
P53350,385,400,disordered
P53350,401,402,structured
P53350,403,405,disordered
P53350,406,431,structured
P53350,433,464,structured
P53350,465,469,disordered
P53350,470,487,structured
P53350,488,507,disordered
P53350,508,546,structured
P53350,547,549,disordered
P53350,550,567,structured
P53350,568,572,disordered
P53350,573,577,structured
P53350,579,592,structured
P53350,593,603,disordered
P53378,3,277,structured
P53378,286,438,structured
P53378,439,473,disordered
P53551,39,165,structured
P53551,166,258,disordered
P53632,1,160,disordered
P53632,161,481,structured
P53632,482,584,disordered
P53853,1,16,disordered
P53853,17,129,structured
P53853,130,136,disordered
P53853,137,160,structured
P53853,161,167,disordered
P53853,168,221,structured
P53853,222,264,disordered
P53865,429,534,structured
P53865,537,571,structured
P53865,572,581,disordered
P53927,1,87,disordered
P53927,88,178,structured
P53927,179,220,disordered
P53954,79,92,disordered
P54252,1,173,structured
P54252,174,361,disordered
P54368,69,92,disordered
P54368,93,106,structured
P54368,110,125,disordered
P54368,126,205,structured
P54368,208,219,structured
P54578,103,139,structured
P54578,147,219,structured
P54578,241,258,structured
P54578,262,331,structured
P54578,342,372,structured
P54578,402,483,structured
P54578,484,494,disordered
P54936,423,487,disordered
P55011,1,286,disordered
P55011,287,556,structured
P55011,557,572,disordered
P55011,573,645,structured
P55011,648,753,structured
P55036,1,191,structured
P55036,246,256,disordered
P55036,263,377,disordered
P55127,415,591,disordered
P55145,25,161,structured
P55145,162,182,disordered
P55197,1,23,disordered
P55197,24,178,structured
P55197,179,190,disordered
P55197,191,199,structured
P55197,715,781,structured
P55210,58,187,structured
P55210,197,211,disordered
P55210,213,227,structured
P55210,231,273,structured
P55210,286,302,structured
P55735,1,14,disordered
P55735,15,164,structured
P55735,173,302,structured
P55735,305,316,disordered
P55980,1,23,disordered
P55980,222,302,disordered
P55980,331,343,structured
P55980,349,478,structured
P55980,479,488,disordered
P55980,491,509,structured
P55980,510,536,disordered
P55980,537,641,structured
P55980,650,706,structured
P55980,721,736,structured
P55980,738,756,structured
P55980,764,822,structured
P55980,824,1186,disordered
P56211,1,112,disordered
P56254,72,88,disordered
P56254,89,121,structured
P56287,16,440,structured
P56287,443,678,disordered
P56524,64,129,structured
P56524,130,153,disordered
P56524,154,166,structured
P56524,169,181,structured
P56524,343,359,disordered
P56524,648,652,disordered
P56524,653,664,structured
P56524,665,679,disordered
P56524,680,727,structured
P56524,728,760,disordered
P56524,761,829,structured
P56524,830,831,disordered
P56524,832,995,structured
P56524,996,1004,disordered
P56524,1005,1031,structured
P56524,1032,1033,disordered
P56524,1034,1049,structured
P56524,1050,1057,disordered
P56621,2,30,disordered
P56696,74,191,structured
P56696,200,324,structured
P56696,331,356,structured
P56696,532,549,structured
P56696,550,593,disordered
P56777,1,479,structured
P56777,480,508,disordered
P56926,43,536,structured
P56926,565,613,structured
P56926,620,632,structured
P56926,633,852,disordered
P56962,94,121,disordered
P56962,142,228,disordered
P58004,1,65,disordered
P58004,66,219,structured
P58004,222,232,disordered
P58004,240,255,disordered
P58004,256,269,structured
P58004,281,294,structured
P58004,295,309,disordered
P58004,310,328,structured
P58004,333,478,structured
P59635,15,80,structured
P59635,81,94,disordered
P59636,9,25,structured
P59636,26,37,disordered
P59636,38,98,structured
P60006,2,19,structured
P60006,57,121,disordered
P60340,9,123,structured
P60340,124,152,disordered
P60340,153,310,structured
P60460,1,20,disordered
P60460,21,52,structured
P60472,17,70,structured
P60472,72,83,disordered
P60472,90,238,structured
P60472,239,253,disordered
P60484,14,37,structured
P60484,42,281,structured
P60484,286,309,disordered
P60484,314,351,structured
P60484,353,403,disordered
P60761,26,47,disordered
P60761,51,62,disordered
P60881,1,206,disordered
P61012,1,20,disordered
P61012,26,40,structured
P61587,1,19,disordered
P61587,22,200,structured
P61765,4,107,structured
P61765,110,267,structured
P61765,276,294,structured
P61765,295,358,disordered
P61765,359,451,structured
P61765,472,502,structured
P61765,533,588,structured
P61926,1,76,disordered
P62318,1,5,disordered
P62318,6,79,structured
P62318,82,126,disordered
P62328,1,44,disordered
P62330,12,33,structured
P62330,34,56,disordered
P62330,57,172,structured
P62495,7,328,structured
P62495,329,372,disordered
P62495,373,413,structured
P62495,414,437,disordered
P62552,1,72,disordered
P62558,157,266,structured
P62558,272,323,disordered
P62696,1,14,disordered
P62696,15,103,structured
P62799,1,29,disordered
P62799,30,37,structured
P62799,39,94,structured
P62799,95,103,disordered
P62826,1,8,disordered
P62826,9,30,structured
P62826,31,44,disordered
P62826,45,68,structured
P62826,69,74,disordered
P62826,75,122,structured
P62826,123,144,disordered
P62826,145,169,structured
P62826,170,216,disordered
P62877,1,108,disordered
P62965,1,137,disordered
P63027,1,89,disordered
P63098,1,14,disordered
P63098,16,157,structured
P63098,158,170,disordered
P63101,2,66,structured
P63101,67,76,disordered
P63101,77,132,structured
P63101,136,201,structured
P63101,202,215,disordered
P63101,216,228,structured
P63101,229,245,disordered
P63158,11,50,structured
P63158,54,72,structured
P63158,73,99,disordered
P63158,100,116,structured
P63158,122,136,structured
P63158,139,157,structured
P63158,165,215,disordered
P63241,1,14,disordered
P63241,16,44,structured
P63241,56,94,structured
P63241,99,111,structured
P63241,114,148,structured
P63883,35,145,structured
P63883,153,162,structured
P63883,163,174,disordered
P63883,175,309,structured
P63883,310,321,disordered
P63883,322,408,structured
P68005,1,13,disordered
P68005,14,36,structured
P68336,413,490,disordered
P68390,1,65,disordered
P68390,135,185,structured
P68466,1,5,disordered
P68466,6,81,structured
P68466,82,94,disordered
P68466,95,115,structured
P68466,116,128,disordered
P68466,129,149,structured
P68927,1,50,structured
P68927,51,72,disordered
P69346,1,83,disordered
P69411,17,46,disordered
P69490,2,143,structured
P69490,144,159,disordered
P69723,1,140,structured
P69723,141,192,disordered
P69924,2,340,structured
P69924,342,376,disordered
P70280,1,70,structured
P70280,73,111,structured
P70280,128,163,structured
P70280,164,188,disordered
P70429,1,27,structured
P70429,33,113,structured
P70429,114,130,disordered
P70444,1,40,structured
P70444,41,109,disordered
P70444,110,195,structured
P70447,1,31,disordered
P70447,49,75,disordered
P70604,396,424,disordered
P70604,425,435,structured
P70604,436,487,disordered
P70604,490,526,structured
P71590,1,32,disordered
P71590,33,132,structured
P71590,133,429,disordered
P71590,435,527,structured
P72975,1,149,disordered
P75966,1,36,disordered
P75966,38,158,structured
P75966,160,216,structured
P76063,80,98,disordered
P76216,3,18,structured
P76216,19,34,disordered
P76216,35,441,structured
P76407,5,145,structured
P76407,147,158,disordered
P76407,166,227,structured
P76407,246,299,structured
P77072,1,20,disordered
P77072,21,145,structured
P77072,146,161,disordered
P77072,162,208,structured
P77173,29,185,disordered
P77173,191,326,structured
P77522,1,33,disordered
P77522,38,75,structured
P77522,80,156,disordered
P77522,158,491,structured
P78330,5,44,structured
P78330,45,56,disordered
P78330,57,221,structured
P78362,1,80,disordered
P78362,81,155,structured
P78362,160,230,structured
P78362,231,511,disordered
P78362,512,687,structured
P78504,32,55,structured
P78504,56,65,disordered
P78504,66,142,structured
P78504,143,147,disordered
P78504,148,184,structured
P78504,185,186,disordered
P78504,187,298,structured
P78504,299,335,disordered
P78504,1094,1218,disordered
P78563,215,233,disordered
P78563,299,316,disordered
P78563,318,453,structured
P78563,454,477,disordered
P78563,506,514,disordered
P78563,516,533,structured
P78563,534,550,disordered
P78563,551,740,structured
P78953,1,452,disordered
P78953,580,653,structured
P78953,713,744,structured
P78953,761,811,structured
P78953,816,919,structured
P80220,1,77,disordered
P80457,3,164,structured
P80457,166,191,disordered
P80457,224,528,structured
P80457,571,1315,structured
P80644,1,172,structured
P80644,173,191,disordered
P80723,1,227,disordered
P81019,26,96,disordered
P81274,20,25,disordered
P81274,26,159,structured
P81274,160,169,disordered
P81274,170,274,structured
P81274,275,421,disordered
P81605,63,110,disordered
P82804,3,32,structured
P82804,33,58,disordered
P83755,36,334,structured
P83755,335,344,disordered
P84233,1,60,disordered
P84233,61,134,structured
P84233,135,136,disordered
P84634,651,734,structured
P84634,735,752,disordered
P89522,2,181,structured
P89522,183,193,disordered
P89522,195,242,structured
P89522,244,366,structured
P89522,372,474,structured
P90947,13,260,structured
P90947,276,347,structured
P90947,356,526,structured
P90947,527,537,disordered
P90947,540,606,structured
P90947,609,640,structured
P90947,690,699,structured
P90947,710,810,structured
P90947,817,850,structured
P90947,861,874,structured
P90976,115,180,disordered
P91870,1,46,disordered
P97303,331,520,disordered
P97784,1,2,disordered
P97784,3,37,structured
P97784,38,46,disordered
P97784,47,162,structured
P97784,163,177,disordered
P97784,178,202,structured
P97784,203,204,disordered
P97784,205,229,structured
P97784,233,242,disordered
P97784,243,276,structured
P97784,282,405,structured
P97784,412,470,structured
P97784,471,606,disordered
P98066,36,96,structured
P98066,109,128,structured
P98066,134,249,structured
P98066,250,277,disordered
P9WGI1,1,224,disordered
P9WGI1,225,416,structured
P9WGI1,454,523,structured
P9WHJ5,1,26,disordered
P9WHJ5,27,68,structured
P9WHJ5,69,79,disordered
P9WHJ5,80,108,structured
P9WI73,1,75,disordered
P9WI73,87,115,structured
P9WI73,122,241,structured
P9WI73,246,304,structured
P9WI73,306,404,structured
P9WI73,406,431,structured
P9WI73,442,489,structured
P9WI73,497,648,structured
P9WI73,656,745,structured
P9WIP5,1,12,disordered
P9WIP5,13,55,structured
P9WIP5,56,71,disordered
P9WJ35,1,46,disordered
P9WJ35,51,73,structured
P9WJA9,1,54,disordered
P9WJA9,55,149,structured
P9WJA9,150,162,disordered
P9WJD9,11,84,structured
P9WJD9,86,126,disordered
P9WJD9,127,286,structured
P9WJD9,290,460,disordered
P9WKX3,1,35,disordered
P9WKX3,160,174,disordered
P9WNR7,73,397,structured
P9WNR7,407,455,structured
P9WNR7,456,478,disordered
Q00169,1,12,disordered
Q00169,13,118,structured
Q00169,119,190,disordered
Q00169,191,232,structured
Q00169,233,270,disordered
Q00653,37,161,structured
Q00653,165,326,structured
Q00653,435,701,structured
Q00653,702,725,disordered
Q00653,726,756,structured
Q00653,766,859,structured
Q00780,570,612,disordered
Q00780,614,744,structured
Q00944,35,180,structured
Q00944,190,361,structured
Q00944,363,393,disordered
Q00944,415,565,structured
Q00944,573,584,disordered
Q00944,585,684,structured
Q00944,916,1053,structured
Q00958,233,395,structured
Q00958,396,420,disordered
Q00987,1,27,disordered
Q00987,28,41,structured
Q00987,42,44,disordered
Q00987,45,64,structured
Q00987,66,67,structured
Q00987,68,72,disordered
Q00987,73,85,structured
Q00987,87,92,structured
Q00987,93,94,disordered
Q00987,95,105,structured
Q00987,106,150,disordered
Q00987,210,304,disordered
Q00987,305,334,structured
Q00987,335,437,disordered
Q00987,438,491,structured
Q01080,8,44,structured
Q01080,47,110,structured
Q01080,115,415,disordered
Q01094,87,95,disordered
Q01094,104,120,disordered
Q01094,196,301,disordered
Q01094,302,408,structured
Q01094,409,426,disordered
Q01101,1,510,disordered
Q01417,1,173,disordered
Q01853,1,208,disordered
Q01853,209,336,structured
Q01853,337,338,disordered
Q01853,339,458,structured
Q01853,459,481,disordered
Q01853,482,494,structured
Q01853,495,511,disordered
Q01853,512,582,structured
Q01853,583,597,disordered
Q01853,598,609,structured
Q01853,610,615,disordered
Q01853,616,622,structured
Q01853,624,645,structured
Q01853,646,650,disordered
Q01853,651,664,structured
Q01853,665,685,disordered
Q01853,686,702,structured
